Station_ID	Station_Name	State	Latitude	Longitude	Elevation	tl01	tl02	tl03	tl04	tl05	tl06	tl07	tl08	tl09	tl10	tl11	tl12	t01	t02	t03	t04	t05	t06	t07	t08	t09	t10	t11	t12	pp01	pp02	pp03	pp04	pp05	pp06	pp07	pp08	pp09	pp10	pp11	pp12	ss01	ss02	ss03	ss04	ss05	ss06	ss07	ss08	ss09	ss10	ss11	ss12	Status
USC00332251	DORSET	OH	41.68	-80.66	298.70	-8.61	-8.16	-3.88	2.05	7.44	12.44	14.72	14.00	10.00	4.61	0.49	-5.16	-4.22	-3.16	1.55	8.25	13.83	18.80	21.05	20.30	16.41	10.41	5.02	-1.25	6.78	5.41	7.03	9.09	10.16	11.48	11.88	9.60	11.02	10.18	9.44	8.76	57.91	36.57	27.68	8.89	0.00	0.00	0.00	0.00	0.00	1.27	20.57	52.07	TPS
USC00332485	EATON	OH	39.73	-84.63	305.40	-8.16	-6.83	-2.05	3.83	9.94	15.16	17.16	16.16	11.77	5.05	0.16	-5.38	-3.36	-1.44	3.88	10.38	16.27	21.36	23.30	22.58	18.69	11.80	5.72	-0.75	6.88	5.63	8.22	10.13	12.95	10.54	10.99	7.44	7.11	7.64	8.81	8.00													TP
USC00332599	ELYRIA 3 E	OH	41.38	-82.05	222.50	-6.11	-5.11	-1.27	4.27	9.72	15.11	17.55	16.77	13.05	7.16	2.27	-3.44	-2.05	-0.49	4.05	10.52	16.02	21.22	23.47	22.58	18.83	12.69	6.75	0.33	6.55	5.76	6.98	8.55	9.57	9.49	9.49	9.95	9.44	7.87	8.58	8.02	30.73	24.13	19.81	5.58	0.00	0.00	0.00	0.00	0.00	0.12	5.84	23.36	TPS
USC00332603	ELYRIA 4 S	OH	41.30	-82.11	235.30																									6.45	5.35	6.80	8.45	9.67	10.74	10.03	9.37	8.73	7.54	8.43	7.79													P
USC00332626	ENTERPRISE	OH	39.55	-82.48	249.90																									8.02	6.65	8.15	8.86	11.17	8.12	10.31	9.85	7.44	7.41	7.92	8.15	17.01	12.70	5.08	1.52	0.00	0.00	0.00	0.00	0.00	0.00	1.01	8.63	PS
USC00332651	FAIRFIELD	OH	39.35	-84.58	175.30	-6.11	-4.72	-0.61	4.88	10.50	15.94	18.27	17.27	12.55	5.77	0.83	-4.00	-1.33	0.66	5.58	11.88	17.27	22.44	24.66	23.97	19.66	12.88	6.83	0.80	7.79	6.88	9.80	10.92	13.38	10.13	9.98	7.97	7.16	8.07	8.81	8.78													TP
USC00332727	FAYETTEVILLE 4 NE	OH	39.21	-83.87	300.50																									7.59	7.06	9.37	9.49	14.88	10.99	9.90	7.28	8.33	7.97	8.35	8.50	13.20	9.14	5.08	0.76	0.00	0.00	0.00	0.00	0.00	0.50	0.50	7.36	PS
USC00332791	FINDLAY WPCC	OH	41.04	-83.66	234.10	-6.88	-5.50	-1.27	4.55	10.44	16.00	18.11	17.16	12.83	6.61	1.27	-4.38	-3.13	-1.41	3.69	10.27	16.25	21.55	23.55	22.52	18.58	12.00	5.63	-0.86	5.89	5.28	6.50	8.71	10.51	10.61	9.93	9.24	6.88	6.75	7.51	6.90	19.30	13.20	10.41	3.04	0.25	0.00	0.00	0.00	0.00	0.50	2.79	12.70	TPS
USC00332847	FLORENCE 3 SSE	OH	41.28	-82.40	256.00																									6.29	5.25	6.62	8.86	9.70	10.03	9.39	8.33	8.68	6.83	8.78	7.49													P
USC00332895	FT RECOVERY	OH	40.40	-84.78	285.00																									6.65	5.25	7.13	9.37	10.38	11.58	11.55	8.83	7.11	6.95	8.20	6.29													P
USC00332928	FRANKLIN	OH	39.55	-84.31	204.20	-6.16	-5.00	-0.61	4.61	9.94	15.44	17.44	16.55	11.66	5.22	0.83	-4.16	-1.52	0.08	5.22	11.19	16.47	21.66	23.55	22.97	18.72	12.16	6.44	0.44	7.31	5.86	8.45	9.77	12.42	9.32	10.82	6.90	6.37	7.79	8.61	8.02													TP
USC00332956	FREDERICKTOWN 4 S	OH	40.41	-82.53	320.00	-9.72	-7.94	-3.72	2.11	7.66	13.05	14.88	13.38	8.94	2.72	-1.72	-6.55	-4.61	-2.58	2.30	8.94	14.44	19.55	21.38	20.25	16.25	9.94	4.11	-1.86	7.23	6.14	7.97	9.06	11.15	10.76	10.59	8.61	8.38	7.08	8.22	7.62													TP
USC00332974	FREMONT	OH	41.33	-83.11	182.90	-8.00	-6.77	-2.55	3.44	9.55	15.16	17.22	16.16	11.66	5.27	0.49	-5.11	-3.66	-2.16	2.69	9.41	15.50	21.08	23.19	22.11	18.08	11.38	5.41	-1.02	5.81	5.46	6.52	8.71	10.05	10.33	8.99	8.00	7.89	7.31	7.67	7.18	20.82	16.25	10.16	1.77	0.12	0.00	0.00	0.00	0.00	0.00	1.77	14.47	TPS
USC00332976	FREMONT AG STN	OH	41.31	-83.17	202.40	-7.00	-5.66	-1.50	4.27	10.22	15.66	17.50	16.22	11.55	6.05	1.11	-4.38	-3.16	-1.61	3.30	9.86	15.88	21.27	23.19	21.97	17.94	11.83	5.75	-0.69	4.52	5.05	5.71	8.17	9.34	9.22	8.96	7.89	7.59	7.72	6.85	6.37													TP
USC00333021	GALION WTR WKS	OH	40.72	-82.80	356.60	-8.11	-7.50	-2.88	3.50	8.94	14.22	15.94	15.16	11.44	5.16	0.05	-5.27	-3.66	-2.41	2.58	9.44	15.30	20.69	22.30	21.69	17.94	11.19	4.97	-0.83	6.78	5.33	6.88	9.24	11.37	12.16	11.58	9.62	8.05	7.11	8.63	8.12	26.41	15.49	13.46	1.77	0.12	0.00	0.00	0.00	0.00	0.25	2.54	16.51	TPS
USC00333029	GALLIPOLIS	OH	38.82	-82.18	173.40	-4.11	-2.72	1.27	6.61	12.00	17.44	19.77	18.94	14.77	7.94	2.88	-1.66	1.27	3.36	8.00	13.94	18.83	23.80	25.88	25.27	21.38	14.94	9.25	3.55	6.88	7.84	9.32	8.78	11.37	9.55	10.08	8.78	8.07	7.26	8.12	8.02	8.89	6.09	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.12	2.79	TPS
USC00333292	GRAND RAPIDS	OH	41.41	-83.86	190.80																									5.58	5.13	6.35	8.66	10.00	9.55	9.37	9.22	6.47	7.36	7.44	6.68													P
USC00333375	GREENVILLE WTP	OH	40.10	-84.65	312.10	-8.27	-7.00	-2.11	3.88	9.88	15.33	16.94	15.44	10.88	4.66	-0.05	-5.72	-3.94	-2.16	3.30	9.97	15.77	21.02	22.75	21.66	17.77	11.19	5.13	-1.47	6.12	5.35	7.62	9.37	11.53	10.38	10.94	8.00	6.47	7.34	8.45	7.11	10.66	11.43	8.63	1.27	0.12	0.00	0.00	0.00	0.00	0.50	1.27	10.92	TPS
USC00333393	GREER	OH	40.51	-82.20	274.30																									6.07	5.28	7.13	8.53	10.89	11.86	10.92	8.86	8.07	6.60	7.72	6.80	22.60	15.24	11.68	3.04	0.12	0.00	0.00	0.00	0.00	0.12	1.77	15.24	PS
USC00333482	HAMILTON 2	OH	39.40	-84.56	179.80																									7.18	6.17	9.55	10.28	13.05	10.54	11.07	8.15	6.93	7.87	8.86	8.66													P
USC00333500	HANNIBAL LOCKS AND DAM	OH	39.66	-80.86	189.00	-6.11	-5.00	-1.66	3.50	8.83	14.05	16.77	16.50	12.44	6.00	0.88	-3.72	-1.27	0.30	4.58	10.61	15.61	20.50	22.72	22.41	18.61	12.33	6.55	0.86	7.72	7.46	9.16	8.45	11.48	10.36	11.12	8.86	7.92	6.90	8.55	8.22													TP
USC00333722	HICKSVILLE	OH	41.32	-84.74	240.80	-8.66	-7.22	-2.72	2.66	8.33	14.05	15.55	14.77	10.05	4.22	-0.77	-6.22	-4.05	-2.38	2.91	9.50	15.27	20.94	22.38	21.66	17.36	10.77	4.55	-1.88	5.15	4.77	6.24	8.83	10.66	9.42	10.05	8.48	8.43	7.39	7.41	6.68													TP
USC00333758	HILLSBORO	OH	39.23	-83.60	296.00	-6.50	-5.11	-0.72	5.00	10.50	15.61	17.50	16.66	12.55	6.55	1.22	-4.11	-2.00	-0.13	4.88	10.97	16.13	21.02	22.88	22.22	18.50	12.41	6.41	0.22	7.95	7.67	9.90	10.33	12.62	9.52	9.47	8.63	7.95	7.74	8.02	8.25	16.25	12.19	6.60	1.01	0.00	0.00	0.00	0.00	0.00	0.50	1.27	7.36	TPS
USC00333780	HIRAM	OH	41.30	-81.15	374.90	-9.50	-8.61	-4.50	2.05	7.77	12.83	15.11	14.38	10.50	4.27	-0.61	-6.44	-4.94	-3.55	1.08	8.11	13.80	18.75	20.97	20.22	16.33	9.88	4.19	-2.25	7.59	6.37	8.20	9.39	10.61	10.21	10.26	9.22	9.52	8.81	9.32	8.86	51.81	32.51	23.87	3.55	0.00	0.00	0.00	0.00	0.00	1.01	12.95	40.89	TPS
USC00333838	HOPEDALE	OH	40.32	-80.89	371.90																									6.73	6.07	7.54	8.53	10.76	9.72	10.00	9.09	7.11	6.35	8.71	6.93													P
USC00333874	HOYTVILLE 2 NE	OH	41.21	-83.76	213.40	-6.94	-5.61	-1.16	4.55	10.66	16.33	18.22	16.83	12.44	6.38	1.66	-4.11	-3.41	-1.77	3.47	10.05	16.22	21.69	23.63	22.33	18.47	11.91	5.77	-0.77	4.80	4.72	5.86	8.17	9.57	8.89	9.62	8.71	6.70	6.70	7.21	6.40	17.01	13.20	9.14	2.54	0.12	0.00	0.00	0.00	0.00	0.12	2.54	11.93	TPS
USC00333915	HUNTSVILLE 3 N	OH	40.48	-83.81	313.90																									5.56	5.15	6.68	9.22	11.32	10.59	11.86	8.89	7.23	7.23	8.48	6.78													P
USC00333987	IRWIN	OH	40.11	-83.48	307.80	-6.94	-5.22	-1.16	4.22	9.55	14.72	16.50	15.22	11.11	5.50	0.83	-4.38	-2.00	0.22	5.19	11.50	16.83	21.66	23.33	22.52	18.72	12.77	6.52	0.11																									T
USC00334004	JACKSON 3 NW	OH	39.08	-82.70	243.80	-6.33	-5.27	-1.27	4.22	9.50	14.77	17.16	16.33	11.94	5.22	0.61	-4.11	-1.50	0.19	5.05	11.41	16.27	21.05	23.11	22.50	18.41	11.83	6.36	0.61	7.56	7.54	9.95	8.81	12.11	10.18	11.15	8.30	7.23	7.16	8.55	8.17	19.30	17.01	6.60	2.28	0.00	0.00	0.00	0.00	0.00	0.00	1.27	8.12	TPS
USC00334038	JEFFERSONVILLE 1 S	OH	39.63	-83.55	318.50																									7.01	5.58	8.53	9.52	12.90	10.13	11.04	8.05	7.21	7.59	8.22	7.51													P
USC00334189	KENTON	OH	40.64	-83.60	303.30	-7.61	-6.38	-1.83	3.94	9.72	15.38	17.50	16.44	12.00	5.72	0.72	-5.05	-3.52	-1.86	3.38	10.00	15.80	21.25	23.36	22.36	18.27	11.63	5.50	-1.16	5.99	5.58	6.42	8.55	10.51	9.34	9.39	8.40	6.95	6.14	7.82	7.36	21.33	18.28	11.68	1.01	0.00	0.00	0.00	0.00	0.00	0.12	1.77	11.17	TPS
USC00334238	KINGS MILLS	OH	39.35	-84.26	228.60																									7.69	6.55	9.44	10.61	13.53	9.75	10.84	9.04	7.03	7.89	8.48	8.30	10.41	10.41	6.85	0.50	0.00	0.00	0.00	0.00	0.00	0.76	1.01	7.87	PS
USC00334258	KIRTLAND-HOLDEN	OH	41.61	-81.30	228.00																									5.02	5.91	6.78	7.31	7.36	9.77	7.97	8.45	7.36	6.98	7.44	7.16													P
USC00334260	KIRTLAND-HOLDEN 2	OH	41.61	-81.30	313.90	-7.44	-6.83	-2.27	3.33	8.83	14.05	16.50	15.83	12.38	6.61	1.61	-4.38	-3.44	-2.19	2.44	8.91	14.63	19.75	21.91	21.13	17.63	11.47	5.63	-0.63	7.95	5.76	7.34	9.32	9.70	10.87	11.20	9.47	11.37	9.70	10.28	11.43													TP
USC00334319	LAGRANGE 1 NE	OH	41.25	-82.10	249.30																									6.37	4.74	6.55	8.43	10.00	10.33	9.37	8.10	8.86	6.70	8.35	6.62													P
USC00334383	LANCASTER 2 NW	OH	39.73	-82.63	262.10	-8.33	-7.11	-3.22	2.38	8.77	14.61	16.66	14.94	11.05	4.00	-0.88	-5.61	-3.55	-1.72	2.91	9.19	14.91	20.58	22.72	21.61	17.86	10.97	4.91	-0.86																									T
USC00334403	LANCASTER	OH	39.71	-82.60	256.00	-6.05	-4.44	-0.38	5.11	10.72	15.88	18.11	17.05	12.16	5.94	1.55	-3.66	-1.52	0.44	5.33	11.50	16.94	22.00	23.94	23.19	19.02	12.41	6.88	0.66	7.28	5.61	7.44	9.06	11.15	9.77	10.94	8.17	7.97	7.06	7.74	7.23													TP
USC00334434	LAURELVILLE	OH	39.46	-82.73	231.60																									6.12	5.86	8.17	9.09	11.17	9.72	10.59	8.48	7.62	6.73	8.00	6.73	15.49	9.39	3.55	1.52	0.00	0.00	0.00	0.00	0.00	0.00	0.50	7.36	PS
USC00334551	LIMA WWTP	OH	40.72	-84.12	259.10	-7.50	-6.33	-1.83	3.88	9.77	15.22	17.27	16.50	12.27	6.22	0.77	-5.05	-3.36	-1.72	3.50	10.00	15.80	21.05	22.94	22.13	18.33	11.88	5.52	-1.13	6.01	5.66	6.78	8.89	10.61	9.72	10.54	8.89	7.64	6.88	8.55	7.06													TP
USC00334672	LOGAN	OH	39.53	-82.39	218.20	-7.50	-6.44	-3.00	2.33	7.94	13.55	15.61	14.55	10.50	3.61	-1.66	-6.27	-2.25	-0.58	3.83	10.11	15.41	20.41	22.30	21.58	17.88	11.38	5.16	-0.13	7.77	5.86	8.43	9.34	11.88	10.08	11.22	9.70	8.96	7.39	7.95	9.29													TP
USC00334681	LONDON	OH	39.88	-83.45	310.90	-7.72	-6.66	-2.50	3.16	9.27	14.72	16.50	15.50	10.72	4.44	-0.22	-5.33	-3.11	-1.44	3.61	10.00	15.83	20.94	22.77	21.83	17.75	11.41	5.36	-0.77	6.73	5.51	7.84	9.14	11.53	10.84	10.38	7.89	6.68	7.11	8.35	7.84													TP
USC00334728	LOUISVILLE	OH	40.83	-81.25	356.60																									6.75	5.68	7.56	8.76	10.87	10.64	11.53	8.91	8.33	7.16	8.15	7.51	26.16	19.05	14.22	3.30	0.00	0.00	0.00	0.00	0.00	0.25	4.06	19.30	PS
USC00334874	MANSFIELD 5 W	OH	40.76	-82.61	411.50	-8.61	-7.22	-2.72	3.00	8.05	13.05	15.16	14.61	10.61	4.66	-0.22	-6.05	-3.97	-2.13	2.94	9.47	14.75	19.63	21.55	20.88	17.02	10.69	4.86	-1.66	6.88	5.20	7.08	9.72	11.25	11.32	9.82	9.39	8.40	7.31	8.15	7.34													TP
USC00334924	MARIETTA LOCK 1	OH	39.41	-81.45	185.90																									7.95	7.18	10.10	8.50	10.97	10.92	11.37	8.76	8.02	7.16	8.30	8.22	20.57	11.93	5.58	1.01	0.00	0.00	0.00	0.00	0.00	0.00	1.27	9.14	PS
USC00334927	MARIETTA WWTP	OH	39.40	-81.43	176.80	-5.66	-4.55	-0.77	4.50	9.72	15.05	17.33	16.55	12.22	5.66	0.83	-3.55	-0.77	0.83	5.47	11.52	16.44	21.36	23.38	22.80	18.80	12.38	6.69	1.19	7.95	7.13	9.49	8.55	10.99	11.63	11.60	9.04	8.07	7.36	8.15	8.43	17.78	13.20	7.11	1.52	0.00	0.00	0.00	0.00	0.00	0.00	1.27	8.38	TPS
USC00334942	MARION 2 N	OH	40.61	-83.13	294.10	-8.22	-7.22	-2.94	2.66	8.66	14.38	16.33	15.00	10.61	4.72	-0.27	-5.66	-3.66	-2.19	2.88	9.33	15.05	20.52	22.47	21.38	17.41	11.13	5.08	-1.30	6.83	4.64	5.91	9.14	11.30	11.27	11.07	8.94	8.15	7.28	7.84	7.34	17.52	13.71	10.92	1.77	0.00	0.00	0.00	0.00	0.00	0.00	1.52	11.17	TPS
USC00334967	MARSHALLVILLE 1 SSW	OH	40.88	-81.73	341.40																									5.99	5.05	6.95	8.78	10.74	9.95	10.03	10.13	8.68	7.21	7.67	6.73	22.35	14.22	17.27	4.57	0.12	0.00	0.00	0.00	0.00	0.50	5.33	18.03	PS
USC00334979	MARYSVILLE	OH	40.24	-83.36	304.80	-6.55	-5.16	-0.83	4.94	10.44	15.66	17.77	16.83	12.38	6.33	1.27	-4.05	-2.50	-0.66	4.50	11.02	16.52	21.55	23.58	22.69	18.66	12.22	6.02	-0.19	5.96	5.10	6.85	8.35	11.32	11.07	10.56	8.07	7.41	6.50	7.92	7.03	14.98	15.49	9.65	1.01	0.00	0.00	0.00	0.00	0.00	0.25	2.03	12.95	TPS
USC00335029	MC ARTHUR	OH	39.25	-82.48	239.30																									8.20	7.46	10.16	9.60	12.59	9.95	11.45	8.96	7.95	7.67	8.86	8.22	19.81	17.78	9.65	1.77	0.12	0.00	0.00	0.00	0.00	0.00	2.28	11.68	PS
USC00335041	MC CONNELLSVILLE LK 7	OH	39.65	-81.85	231.60	-6.88	-5.72	-2.00	3.22	8.66	14.00	16.50	15.72	11.38	4.72	0.11	-4.44	-1.63	-0.02	4.58	10.66	15.63	20.52	22.69	22.16	18.25	11.75	6.25	0.52	8.35	6.55	9.29	9.67	11.83	10.49	11.43	8.99	8.05	7.44	8.76	8.30	18.03	15.24	5.84	1.77	0.00	0.00	0.00	0.00	0.00	0.00	0.76	9.65	TPS
USC00335188	MIAMITOWN	OH	39.20	-84.70	146.90	-6.27	-4.55	-0.44	4.66	10.55	15.66	18.11	17.22	12.61	6.27	0.88	-3.83	-1.25	0.88	5.72	11.75	17.11	22.02	24.47	23.88	19.69	13.08	7.11	0.99	9.42	6.70	9.62	10.54	13.51	10.76	10.56	8.94	7.06	8.43	9.19	8.63													TP
USC00335220	MIDDLETOWN	OH	39.51	-84.41	193.50																									6.85	5.79	8.43	10.00	11.78	9.70	10.56	8.38	6.55	8.00	8.30	8.28	9.65	5.33	3.81	0.25	0.00	0.00	0.00	0.00	0.00	0.25	0.25	4.06	PS
USC00335268	MILFORD	OH	39.18	-84.28	158.50	-6.16	-4.88	-0.83	4.50	10.16	15.66	17.66	16.83	12.33	5.44	0.72	-4.22	-1.22	0.58	5.47	11.61	17.11	22.13	24.08	23.44	19.25	12.50	6.72	0.69	7.46	6.62	10.00	10.64	13.84	12.03	10.23	9.77	7.77	8.53	9.32	9.01	14.98	12.95	3.30	1.01	0.00	0.00	0.00	0.00	0.00	0.50	0.12	6.85	TPS
USC00335297	MILLERSBURG	OH	40.55	-81.91	249.60	-8.33	-7.50	-3.44	1.94	7.50	12.83	15.05	14.16	9.55	3.33	-1.00	-5.83	-3.38	-1.80	2.97	9.27	14.61	19.77	21.86	20.91	16.88	10.55	5.02	-0.97	6.75	4.97	7.41	8.61	11.17	11.76	10.87	8.17	7.97	6.88	8.02	7.08	15.74	10.92	7.87	0.76	0.00	0.00	0.00	0.00	0.00	0.12	0.76	10.16	TPS
USC00335315	MILLPORT 4 NE	OH	40.76	-80.85	356.60	-7.27	-6.16	-2.38	3.27	8.50	13.61	15.88	14.66	10.72	4.55	0.22	-4.72	-3.41	-1.63	2.94	9.38	14.50	19.44	21.61	20.61	16.72	10.38	4.80	-1.08	6.55	6.12	7.13	8.55	10.26	9.75	10.38	7.77	8.61	7.08	7.74	7.77	18.79	17.78	13.46	4.06	0.00	0.00	0.00	0.00	0.00	0.76	3.30	15.74	TPS
USC00335356	MINERAL RIDGE WTR WKS	OH	41.15	-80.78	271.30	-6.61	-5.61	-1.94	3.61	8.61	13.88	16.27	15.61	11.72	5.72	1.33	-3.88	-2.16	-0.55	4.11	10.63	15.88	20.75	22.97	22.22	18.30	12.22	6.30	0.25	6.50	4.87	6.65	8.71	9.75	10.92	11.55	8.66	9.27	7.39	7.92	6.90	27.43	18.28	16.00	4.06	0.00	0.00	0.00	0.00	0.00	0.25	4.06	22.60	TPS
USC00335438	MONTPELIER	OH	41.58	-84.58	262.10	-8.77	-7.66	-3.16	2.72	8.55	14.22	16.38	15.38	10.83	4.55	-0.27	-5.66	-4.77	-3.19	2.05	8.75	14.77	20.33	22.47	21.38	17.22	10.47	4.27	-2.05	5.43	5.10	6.73	8.81	10.41	9.09	8.81	9.82	8.28	7.36	7.97	6.70	21.08	22.09	11.68	2.28	0.00	0.00	0.00	0.00	0.00	0.50	2.79	25.40	TPS
USC00335505	MOSQUITO CREEK LAKE	OH	41.30	-80.76	277.40																									6.09	4.97	6.85	8.48	10.08	9.67	11.53	8.20	10.33	8.00	8.20	7.08	30.48	21.59	16.51	4.31	0.00	0.00	0.00	0.00	0.00	0.25	5.84	22.60	PS
USC00335535	MT GILEAD LAKES PRK	OH	40.55	-82.81	332.20																									6.78	5.56	7.41	9.09	11.63	10.54	10.21	9.55	7.92	6.73	8.43	7.51													P
USC00335669	NAPOLEON	OH	41.39	-84.11	207.90	-7.88	-6.72	-2.05	3.50	9.55	15.27	17.44	16.22	11.88	5.66	0.77	-4.83	-4.08	-2.63	2.80	9.30	15.41	20.94	23.05	21.94	18.00	11.33	5.08	-1.30	5.41	5.28	6.35	8.89	10.05	9.62	9.32	8.96	8.07	7.18	7.36	6.85	19.81	14.47	8.63	1.52	0.00	0.00	0.00	0.00	0.00	0.25	1.52	12.19	TPS
USC00335718	NELSONVILLE	OH	39.50	-82.24	213.40																									7.23	6.32	7.72	8.02	11.17	8.40	10.36	8.05	6.27	6.78	7.51	6.83	11.17	11.17	4.82	1.27	0.00	0.00	0.00	0.00	0.00	0.00	0.50	3.81	PS
USC00335747	NEWARK WATER WKS	OH	40.08	-82.41	254.50	-7.38	-6.61	-2.44	3.05	8.72	14.22	16.38	15.50	11.11	4.55	-0.11	-4.88	-2.80	-1.33	3.55	9.88	15.41	20.61	22.61	21.75	17.69	11.08	5.41	-0.55	7.67	6.52	8.05	9.29	11.20	11.55	11.12	9.06	7.56	7.46	8.33	8.15	19.81	12.44	6.09	2.03	0.00	0.00	0.00	0.00	0.00	0.00	0.50	5.84	TPS
USC00335786	NEW CARLISLE	OH	39.93	-84.03	268.20																									7.08	5.91	7.79	9.85	11.76	10.59	11.60	7.72	7.84	7.36	8.17	7.74	14.98	13.97	7.62	0.76	0.00	0.00	0.00	0.00	0.00	0.12	0.76	9.14	PS
USC00335794	NEWCOMERSTOWN	OH	40.26	-81.60	244.10																									5.89	5.74	6.95	9.06	11.68	10.54	10.66	7.44	7.74	6.83	7.59	6.42													P
USC00335857	NEW LEXINGTON 2 NW	OH	39.73	-82.21	271.30	-8.44	-7.38	-3.44	1.94	7.61	13.05	15.44	14.50	10.16	3.55	-1.38	-5.88	-2.86	-1.22	3.55	9.75	15.02	20.00	22.08	21.36	17.47	11.00	5.27	-0.55	7.77	6.45	8.96	9.52	11.83	10.28	11.40	7.59	7.72	7.44	8.76	7.82	22.35	12.70	6.60	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.76	8.63	TPS
USC00335894	NEW PHILADELPHIA	OH	40.48	-81.43	281.90	-7.50	-6.94	-3.16	2.44	8.55	13.94	16.44	15.22	11.00	4.16	-0.16	-4.83	-2.97	-1.52	2.97	9.47	15.33	20.41	22.69	21.77	17.86	11.02	5.36	-0.44	6.95	6.35	7.89	8.94	11.32	11.20	10.49	9.70	8.28	6.85	8.20	7.44	19.81	13.71	11.68	3.81	0.12	0.00	0.00	0.00	0.00	0.12	2.54	13.20	TPS
USC00335939	NEWPORT	OH	39.39	-81.21	203.60	-6.05	-5.16	-1.44	3.88	9.44	14.66	17.33	16.66	12.44	5.55	0.61	-3.72	-1.11	0.47	5.08	11.19	16.25	21.02	23.22	22.58	18.72	12.19	6.58	1.08	7.82	7.34	9.82	8.50	11.78	10.31	11.65	9.72	7.89	7.34	8.40	8.53	23.62	16.00	9.14	1.27	0.00	0.00	0.00	0.00	0.00	0.00	1.01	10.66	TPS
USC00336118	NORWALK WWTP	OH	41.26	-82.61	204.20	-7.44	-6.38	-2.27	3.44	9.33	14.83	17.05	16.11	12.00	5.83	1.11	-4.61	-3.41	-2.02	2.66	9.13	15.08	20.41	22.52	21.63	17.83	11.44	5.58	-0.88	5.86	5.10	6.45	9.01	9.65	10.69	9.90	9.24	8.53	7.01	7.84	7.03	24.63	17.52	11.93	3.30	0.00	0.00	0.00	0.00	0.00	0.00	3.30	18.28	TPS
USC00336196	OBERLIN	OH	41.26	-82.21	248.70	-8.11	-7.05	-2.66	3.00	8.61	13.88	16.16	15.00	10.77	4.83	0.44	-5.16	-3.72	-2.27	2.52	9.08	14.77	20.00	22.16	21.11	17.16	10.91	5.19	-1.13	6.45	5.63	6.80	8.66	9.88	9.72	9.70	8.30	8.55	7.23	8.40	7.16	34.03	26.16	21.59	4.31	0.00	0.00	0.00	0.00	0.00	0.00	3.81	23.11	TPS
USC00336342	OTTAWA	OH	41.03	-84.05	222.50																									5.63	5.56	5.96	8.20	9.82	10.56	9.75	8.02	7.64	6.78	7.39	6.83	9.39	10.16	3.55	2.03	0.00	0.00	0.00	0.00	0.00	0.25	1.52	8.12	PS
USC00336389	PAINESVILLE 4 NW	OH	41.75	-81.30	182.90	-5.44	-5.05	-1.61	4.33	10.00	15.61	18.44	17.88	14.11	8.44	3.38	-2.27	-1.86	-1.05	2.88	9.13	14.77	20.19	22.77	22.25	18.72	12.86	7.11	1.02	6.57	5.10	6.83	8.17	8.50	9.75	9.49	8.58	10.33	9.04	8.96	7.77	25.40	17.27	15.49	3.04	0.00	0.00	0.00	0.00	0.00	0.00	2.03	27.94	TPS
USC00336405	PANDORA	OH	40.94	-83.96	234.70	-7.66	-6.16	-1.94	3.72	9.72	15.11	16.94	15.77	11.55	5.66	0.72	-5.05	-3.69	-1.86	3.36	9.83	15.83	21.00	22.88	21.75	17.86	11.41	5.27	-1.33	5.74	5.13	6.55	8.83	10.43	10.54	9.65	8.33	7.51	6.80	8.02	6.78	24.38	18.54	11.17	3.30	0.12	0.00	0.00	0.00	0.00	0.25	4.31	16.76	TPS
USC00336465	PAULDING	OH	41.12	-84.59	221.00	-9.00	-7.55	-2.94	2.72	8.77	14.44	16.22	14.94	10.66	4.44	-0.38	-6.22	-4.66	-2.94	2.50	9.11	15.08	20.58	22.44	21.30	17.47	10.80	4.55	-2.13	5.25	4.92	6.12	8.25	10.59	9.11	9.70	8.05	7.39	6.88	7.16	6.45	15.49	15.24	10.16	1.01	0.00	0.00	0.00	0.00	0.00	0.25	1.77	10.16	TPS
USC00336600	PHILO 3 SW	OH	39.83	-81.91	310.90	-5.16	-3.77	0.44	6.05	10.72	15.55	17.66	16.88	12.83	7.11	2.50	-2.94	-0.97	0.97	5.94	12.16	16.69	21.13	23.13	22.55	18.80	12.86	7.30	1.13	6.27	5.25	7.44	8.55	10.99	10.59	10.26	8.02	8.02	6.68	7.79	6.57	19.05	21.59	9.39	2.54	0.00	0.00	0.00	0.00	0.00	0.00	2.28	12.19	TPS
USC00336616	PIEDMONT LAKE	OH	40.18	-81.21	286.50																									7.16	6.04	7.95	9.09	11.04	10.56	10.49	8.66	7.97	6.88	8.25	7.41													P
USC00336630	PIKETON AEC PUMP STN	OH	39.07	-83.01	173.70																									8.05	7.23	9.70	8.78	11.43	8.53	10.33	7.87	7.03	7.36	7.92	8.40													P
USC00336645	PIQUA	OH	40.15	-84.23	289.60																									7.64	6.19	7.95	9.95	11.17	11.30	11.35	9.72	7.31	7.49	9.14	7.67	18.28	12.70	7.87	1.52	0.00	0.00	0.00	0.00	0.00	0.50	1.77	10.41	PS
USC00336650	PIQUA WWTP	OH	40.13	-84.23	243.80	-6.88	-5.27	-0.61	4.94	11.05	16.16	18.27	17.11	13.00	6.66	1.11	-4.66	-2.52	-0.27	4.91	11.19	17.00	21.83	23.83	22.83	19.13	12.66	6.16	-0.30	6.01	5.76	7.69	9.49	11.20	10.28	11.12	8.07	6.88	7.23	8.50	7.39													TP
